@relation forum

@attribute beer_relationships_count real
@attribute anime_relationships_count real
@attribute fitness_relationships_count real
@attribute anime_keywords real
@attribute beer_keywords real
@attribute economics_keywords real
@attribute fitness_keywords real
@attribute robotics_keywords real
@attribute dbpedia_entities real
@attribute post_length real
@attribute topic {anime, beer, economics, fitness, robotics}

@data
0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,3.0,766.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,fitness
0.0,0.0,0.0,0.0,16.0,1.0,15.0,1.0,20.0,1127.0,fitness
0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,4.0,473.0,fitness
0.0,0.0,636.0,1.0,10.0,23.0,110.0,22.0,56.0,7619.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.0,fitness
0.0,0.0,0.0,1.0,0.0,6.0,21.0,0.0,4.0,320.0,fitness
0.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,4.0,697.0,fitness
0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,7.0,508.0,fitness
0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,2.0,284.0,fitness
0.0,0.0,0.0,0.0,24.0,0.0,1.0,0.0,6.0,631.0,fitness
0.0,0.0,0.0,0.0,2.0,0.0,20.0,0.0,2.0,276.0,fitness
0.0,0.0,74.0,1.0,1.0,0.0,46.0,0.0,5.0,810.0,fitness
0.0,0.0,292.0,0.0,0.0,0.0,5.0,0.0,1.0,442.0,fitness
0.0,0.0,0.0,0.0,1.0,1.0,89.0,0.0,8.0,1195.0,fitness
0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,6.0,413.0,fitness
0.0,0.0,0.0,1.0,1.0,8.0,12.0,0.0,8.0,344.0,fitness
0.0,0.0,0.0,0.0,2.0,9.0,6.0,1.0,9.0,471.0,fitness
0.0,0.0,0.0,1.0,0.0,0.0,27.0,2.0,9.0,621.0,fitness
0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,296.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,281.0,fitness
0.0,0.0,0.0,0.0,23.0,0.0,10.0,0.0,5.0,240.0,fitness
0.0,0.0,0.0,0.0,9.0,0.0,10.0,0.0,7.0,386.0,fitness
0.0,0.0,73.0,0.0,0.0,0.0,2.0,0.0,3.0,224.0,fitness
0.0,0.0,0.0,0.0,1.0,3.0,30.0,1.0,8.0,439.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,155.0,fitness
0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,3.0,454.0,fitness
0.0,0.0,292.0,0.0,1.0,0.0,26.0,0.0,7.0,636.0,fitness
0.0,0.0,0.0,0.0,1.0,0.0,32.0,0.0,4.0,165.0,fitness
0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,328.0,fitness
0.0,0.0,292.0,0.0,0.0,0.0,13.0,0.0,3.0,433.0,fitness
0.0,0.0,167.0,0.0,0.0,1.0,20.0,0.0,5.0,659.0,fitness
0.0,0.0,0.0,1.0,1.0,1.0,29.0,0.0,9.0,811.0,fitness
0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,154.0,fitness
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,210.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,8.0,763.0,fitness
0.0,0.0,0.0,0.0,23.0,1.0,3.0,0.0,7.0,332.0,fitness
0.0,0.0,0.0,0.0,54.0,1.0,10.0,0.0,11.0,626.0,fitness
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,273.0,fitness
0.0,0.0,0.0,1.0,1.0,0.0,27.0,0.0,4.0,111.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,416.0,fitness
0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,329.0,fitness
0.0,0.0,543.0,0.0,0.0,4.0,72.0,6.0,8.0,1045.0,fitness
0.0,0.0,0.0,1.0,2.0,0.0,38.0,3.0,9.0,555.0,fitness
0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,2.0,423.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,6.0,583.0,fitness
0.0,0.0,1.0,0.0,0.0,0.0,37.0,0.0,6.0,693.0,fitness
0.0,0.0,0.0,0.0,5.0,1.0,27.0,0.0,12.0,567.0,fitness
0.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,8.0,668.0,fitness
0.0,0.0,1.0,1.0,0.0,0.0,35.0,0.0,2.0,360.0,fitness
0.0,0.0,0.0,0.0,3.0,1.0,4.0,4.0,7.0,624.0,fitness
0.0,0.0,0.0,2.0,1.0,0.0,59.0,1.0,9.0,650.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,277.0,fitness
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,1191.0,fitness
0.0,0.0,0.0,0.0,4.0,1.0,53.0,0.0,12.0,1890.0,fitness
0.0,0.0,0.0,1.0,3.0,7.0,19.0,0.0,12.0,1193.0,fitness
0.0,0.0,0.0,0.0,1.0,3.0,15.0,0.0,12.0,1109.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,fitness
0.0,0.0,0.0,0.0,1.0,0.0,11.0,2.0,5.0,860.0,fitness
0.0,0.0,0.0,0.0,2.0,0.0,26.0,0.0,8.0,355.0,fitness
0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,4.0,319.0,fitness
0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,747.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,278.0,fitness
0.0,0.0,6.0,0.0,4.0,2.0,9.0,0.0,12.0,1033.0,fitness
0.0,0.0,0.0,0.0,7.0,3.0,33.0,1.0,20.0,2377.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,283.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,175.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,271.0,fitness
0.0,0.0,1.0,1.0,0.0,0.0,39.0,3.0,5.0,1156.0,fitness
0.0,0.0,0.0,1.0,2.0,0.0,46.0,0.0,7.0,385.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,67.0,fitness
0.0,0.0,1.0,1.0,1.0,0.0,44.0,0.0,7.0,719.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,222.0,fitness
0.0,0.0,0.0,1.0,10.0,12.0,86.0,4.0,25.0,2231.0,fitness
0.0,0.0,0.0,0.0,1.0,10.0,34.0,8.0,14.0,1145.0,fitness
0.0,0.0,168.0,0.0,0.0,0.0,21.0,0.0,3.0,147.0,fitness
0.0,0.0,0.0,0.0,1.0,0.0,2.0,10.0,8.0,713.0,fitness
0.0,0.0,515.0,0.0,1.0,6.0,37.0,0.0,11.0,685.0,fitness
0.0,0.0,0.0,0.0,1.0,6.0,19.0,0.0,4.0,545.0,fitness
0.0,0.0,0.0,1.0,1.0,0.0,23.0,1.0,5.0,503.0,fitness
0.0,0.0,0.0,0.0,2.0,2.0,11.0,0.0,6.0,1164.0,fitness
0.0,0.0,0.0,0.0,4.0,105.0,5.0,0.0,17.0,1659.0,economics
0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,4.0,463.0,economics
0.0,0.0,0.0,3.0,2.0,44.0,4.0,2.0,14.0,2059.0,economics
0.0,0.0,0.0,0.0,4.0,1.0,14.0,18.0,9.0,729.0,economics
0.0,0.0,0.0,3.0,0.0,70.0,0.0,0.0,11.0,1236.0,economics
0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,5.0,283.0,economics
0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,10.0,1299.0,economics
0.0,0.0,0.0,0.0,24.0,83.0,1.0,0.0,14.0,2034.0,economics
0.0,0.0,0.0,0.0,2.0,74.0,5.0,0.0,16.0,1128.0,economics
0.0,0.0,0.0,0.0,3.0,37.0,6.0,4.0,17.0,1525.0,economics
0.0,0.0,0.0,0.0,7.0,67.0,2.0,0.0,21.0,2531.0,economics
0.0,0.0,0.0,2.0,9.0,92.0,10.0,1.0,27.0,2874.0,economics
0.0,0.0,0.0,0.0,7.0,9.0,5.0,4.0,15.0,2120.0,economics
0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,293.0,economics
0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,3.0,226.0,economics
0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,7.0,1072.0,economics
0.0,0.0,0.0,0.0,1.0,12.0,2.0,0.0,7.0,1051.0,economics
0.0,0.0,0.0,1.0,19.0,267.0,14.0,3.0,46.0,4914.0,economics
0.0,0.0,0.0,0.0,11.0,22.0,2.0,0.0,8.0,1422.0,economics
0.0,0.0,0.0,0.0,3.0,5.0,1.0,2.0,8.0,742.0,economics
0.0,0.0,0.0,0.0,2.0,18.0,4.0,3.0,19.0,2343.0,economics
0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,7.0,1975.0,economics
0.0,0.0,0.0,2.0,1.0,15.0,1.0,0.0,5.0,792.0,economics
0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,9.0,746.0,economics
0.0,0.0,0.0,0.0,5.0,12.0,4.0,7.0,9.0,1181.0,economics
0.0,0.0,0.0,0.0,1.0,42.0,6.0,0.0,20.0,1866.0,economics
0.0,0.0,0.0,1.0,4.0,7.0,1.0,3.0,16.0,1738.0,economics
0.0,0.0,0.0,0.0,3.0,55.0,4.0,5.0,23.0,2183.0,economics
0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,1.0,289.0,economics
0.0,0.0,0.0,0.0,1.0,81.0,15.0,0.0,8.0,554.0,economics
0.0,0.0,0.0,9.0,2.0,71.0,1.0,1.0,13.0,858.0,economics
0.0,0.0,0.0,0.0,2.0,101.0,3.0,1.0,32.0,2724.0,economics
0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,9.0,1541.0,economics
0.0,0.0,0.0,0.0,2.0,40.0,3.0,1.0,18.0,1517.0,economics
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,325.0,economics
0.0,0.0,0.0,0.0,0.0,23.0,0.0,1.0,9.0,904.0,economics
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,454.0,economics
0.0,0.0,0.0,0.0,5.0,87.0,12.0,0.0,12.0,944.0,economics
0.0,0.0,0.0,0.0,2.0,11.0,4.0,1.0,7.0,998.0,economics
0.0,0.0,0.0,0.0,1.0,42.0,13.0,0.0,5.0,339.0,economics
0.0,0.0,0.0,9.0,6.0,102.0,4.0,1.0,29.0,3629.0,economics
0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,3.0,606.0,economics
0.0,0.0,0.0,1.0,4.0,8.0,4.0,1.0,4.0,410.0,economics
0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,5.0,1885.0,economics
0.0,0.0,0.0,0.0,1.0,26.0,3.0,13.0,9.0,609.0,economics
0.0,0.0,0.0,0.0,15.0,94.0,8.0,2.0,31.0,2406.0,economics
0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,233.0,economics
0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,9.0,520.0,economics
0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,4.0,1074.0,economics
0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,4.0,1116.0,economics
0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,4.0,688.0,economics
0.0,0.0,2.0,33.0,8.0,38.0,7.0,6.0,31.0,2424.0,economics
0.0,0.0,0.0,10.0,6.0,1.0,3.0,0.0,9.0,1346.0,economics
0.0,0.0,0.0,0.0,4.0,35.0,7.0,2.0,22.0,2861.0,economics
0.0,0.0,0.0,2.0,2.0,11.0,2.0,0.0,5.0,680.0,economics
0.0,0.0,0.0,60.0,4.0,22.0,1.0,0.0,14.0,824.0,economics
0.0,0.0,0.0,0.0,1.0,20.0,8.0,2.0,6.0,1256.0,economics
0.0,0.0,0.0,2.0,0.0,42.0,0.0,1.0,5.0,995.0,economics
0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,7.0,687.0,economics
0.0,0.0,0.0,0.0,2.0,77.0,1.0,0.0,15.0,1671.0,economics
0.0,0.0,0.0,0.0,22.0,327.0,17.0,6.0,66.0,6234.0,economics
0.0,0.0,0.0,1.0,4.0,1.0,5.0,2.0,18.0,2330.0,economics
0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,5.0,524.0,economics
0.0,0.0,0.0,0.0,1.0,18.0,1.0,0.0,5.0,410.0,economics
0.0,0.0,0.0,0.0,1.0,52.0,2.0,4.0,18.0,2534.0,economics
0.0,0.0,0.0,2.0,2.0,47.0,3.0,1.0,17.0,2096.0,economics
0.0,0.0,0.0,0.0,1.0,91.0,1.0,0.0,10.0,1149.0,economics
0.0,0.0,0.0,0.0,6.0,109.0,5.0,2.0,25.0,1509.0,economics
0.0,0.0,0.0,0.0,5.0,98.0,3.0,1.0,18.0,1538.0,economics
0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,2.0,118.0,economics
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,economics
0.0,0.0,0.0,0.0,1.0,64.0,1.0,0.0,9.0,1877.0,economics
0.0,0.0,0.0,0.0,3.0,175.0,8.0,0.0,24.0,2556.0,economics
0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,7.0,940.0,economics
0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,4.0,186.0,economics
0.0,0.0,0.0,0.0,1.0,47.0,1.0,0.0,7.0,607.0,economics
0.0,0.0,0.0,0.0,0.0,56.0,1.0,3.0,9.0,729.0,economics
0.0,0.0,0.0,0.0,5.0,141.0,8.0,1.0,29.0,4754.0,economics
0.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,5.0,546.0,economics
0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,740.0,economics
0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,595.0,economics
0.0,0.0,0.0,11.0,10.0,58.0,5.0,4.0,22.0,2676.0,economics
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,570.0,economics
0.0,0.0,0.0,0.0,1.0,39.0,1.0,0.0,14.0,2134.0,economics
0.0,0.0,0.0,0.0,1.0,59.0,0.0,0.0,11.0,562.0,economics
0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,1.0,118.0,economics
0.0,0.0,0.0,2.0,1.0,8.0,37.0,0.0,9.0,974.0,economics
0.0,0.0,0.0,14.0,2.0,57.0,12.0,1.0,24.0,3119.0,economics
0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,5.0,243.0,economics
0.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,5.0,432.0,economics
0.0,0.0,0.0,0.0,0.0,41.0,1.0,4.0,10.0,1071.0,economics
0.0,0.0,0.0,8.0,0.0,26.0,1.0,0.0,12.0,950.0,economics
0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,433.0,economics
0.0,0.0,0.0,1.0,5.0,8.0,8.0,2.0,12.0,1018.0,economics
0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,9.0,924.0,economics
0.0,0.0,0.0,1.0,0.0,12.0,1.0,0.0,10.0,1441.0,economics
0.0,0.0,0.0,0.0,4.0,22.0,4.0,5.0,8.0,827.0,economics
0.0,0.0,0.0,20.0,7.0,24.0,5.0,1.0,33.0,4159.0,economics
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,792.0,economics
0.0,0.0,0.0,0.0,1.0,17.0,1.0,0.0,11.0,1489.0,economics
0.0,0.0,0.0,0.0,3.0,48.0,2.0,0.0,14.0,1342.0,economics
0.0,0.0,0.0,0.0,1.0,14.0,3.0,0.0,5.0,677.0,economics
0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,429.0,economics
0.0,0.0,0.0,0.0,0.0,38.0,1.0,1.0,9.0,1481.0,economics
0.0,0.0,0.0,0.0,4.0,54.0,1.0,2.0,13.0,1113.0,economics
0.0,0.0,1.0,2.0,2.0,41.0,2.0,0.0,16.0,1456.0,economics
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,382.0,economics
0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,7.0,994.0,economics
0.0,0.0,0.0,0.0,2.0,64.0,17.0,0.0,19.0,1791.0,economics
0.0,0.0,0.0,0.0,3.0,11.0,5.0,5.0,10.0,1533.0,economics
0.0,0.0,0.0,0.0,27.0,43.0,12.0,0.0,14.0,1704.0,economics
0.0,0.0,0.0,0.0,3.0,53.0,2.0,4.0,17.0,2242.0,economics
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,164.0,economics
0.0,0.0,0.0,0.0,11.0,5.0,0.0,0.0,7.0,444.0,economics
0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,6.0,710.0,economics
0.0,0.0,0.0,0.0,2.0,45.0,4.0,0.0,13.0,2087.0,economics
0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,8.0,1278.0,economics
0.0,0.0,0.0,0.0,2.0,9.0,2.0,0.0,6.0,560.0,economics
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1040.0,economics
0.0,0.0,0.0,0.0,6.0,9.0,3.0,0.0,3.0,765.0,economics
0.0,0.0,0.0,2.0,9.0,130.0,18.0,1.0,38.0,7177.0,economics
0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,2.0,311.0,economics
0.0,0.0,0.0,0.0,0.0,56.0,1.0,0.0,6.0,579.0,economics
0.0,0.0,0.0,2.0,8.0,18.0,12.0,6.0,19.0,2152.0,economics
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,647.0,economics
0.0,0.0,0.0,0.0,2.0,24.0,3.0,2.0,12.0,1551.0,economics
0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,1274.0,economics
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,748.0,economics
0.0,0.0,0.0,3.0,2.0,18.0,3.0,0.0,15.0,1190.0,economics
0.0,0.0,0.0,0.0,2.0,27.0,2.0,0.0,19.0,3019.0,economics
0.0,0.0,0.0,1.0,8.0,41.0,3.0,5.0,25.0,3158.0,economics
0.0,0.0,0.0,0.0,4.0,14.0,15.0,0.0,17.0,2148.0,economics
0.0,0.0,0.0,0.0,0.0,105.0,7.0,1.0,27.0,4408.0,economics
0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,3.0,408.0,economics
0.0,0.0,0.0,0.0,6.0,59.0,4.0,0.0,9.0,935.0,economics
0.0,0.0,0.0,0.0,2.0,2.0,35.0,0.0,7.0,492.0,economics
0.0,0.0,0.0,0.0,1.0,18.0,1.0,0.0,5.0,302.0,economics
0.0,0.0,0.0,0.0,5.0,15.0,5.0,0.0,7.0,702.0,economics
0.0,0.0,0.0,0.0,1.0,44.0,1.0,0.0,11.0,917.0,economics
0.0,0.0,0.0,0.0,12.0,107.0,4.0,0.0,27.0,4691.0,economics
0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,4.0,195.0,economics
0.0,0.0,0.0,0.0,0.0,70.0,0.0,15.0,18.0,834.0,economics
0.0,0.0,0.0,0.0,0.0,59.0,0.0,1.0,14.0,1799.0,economics
0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,7.0,613.0,economics
0.0,0.0,0.0,0.0,3.0,104.0,3.0,9.0,24.0,2609.0,economics
0.0,0.0,0.0,0.0,3.0,58.0,3.0,0.0,12.0,1501.0,economics
0.0,0.0,0.0,1.0,23.0,15.0,24.0,3.0,30.0,3732.0,economics
0.0,0.0,0.0,0.0,20.0,100.0,20.0,0.0,21.0,2012.0,economics
0.0,0.0,0.0,0.0,6.0,78.0,4.0,0.0,12.0,1657.0,economics
0.0,0.0,0.0,0.0,11.0,16.0,4.0,0.0,8.0,1122.0,economics
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,281.0,economics
0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,2.0,579.0,economics
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,529.0,economics
0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,7.0,1159.0,economics
0.0,0.0,0.0,0.0,0.0,124.0,2.0,0.0,19.0,3712.0,economics
0.0,0.0,0.0,0.0,1.0,19.0,6.0,2.0,7.0,423.0,economics
0.0,0.0,0.0,0.0,2.0,16.0,2.0,0.0,18.0,1911.0,economics
0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,368.0,economics
0.0,0.0,0.0,0.0,10.0,71.0,5.0,3.0,31.0,6051.0,economics
0.0,0.0,0.0,0.0,21.0,163.0,14.0,14.0,58.0,7427.0,economics
0.0,0.0,0.0,0.0,1.0,72.0,3.0,2.0,9.0,721.0,economics
0.0,0.0,0.0,0.0,7.0,135.0,9.0,2.0,27.0,3219.0,economics
0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,18.0,2817.0,economics
0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,2.0,378.0,economics
0.0,0.0,0.0,0.0,6.0,50.0,5.0,0.0,18.0,1192.0,economics
0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,10.0,582.0,economics
0.0,0.0,0.0,0.0,10.0,108.0,3.0,1.0,21.0,1556.0,economics
0.0,0.0,0.0,0.0,4.0,147.0,3.0,0.0,19.0,1209.0,economics
0.0,0.0,0.0,0.0,4.0,161.0,3.0,0.0,19.0,1772.0,economics
0.0,0.0,0.0,0.0,5.0,50.0,8.0,5.0,17.0,1673.0,economics
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,639.0,economics
0.0,0.0,0.0,26.0,7.0,65.0,6.0,1.0,19.0,2201.0,economics
0.0,0.0,0.0,0.0,0.0,18.0,0.0,2.0,5.0,635.0,economics
0.0,0.0,0.0,0.0,1.0,48.0,9.0,16.0,19.0,3246.0,economics
0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,684.0,economics
0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,249.0,economics
0.0,0.0,0.0,2.0,0.0,29.0,0.0,0.0,5.0,507.0,economics
0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,375.0,economics
0.0,0.0,0.0,0.0,2.0,51.0,4.0,0.0,18.0,2124.0,economics
0.0,0.0,0.0,0.0,6.0,42.0,6.0,6.0,29.0,2775.0,economics
0.0,0.0,0.0,0.0,2.0,83.0,15.0,0.0,32.0,5734.0,economics
0.0,0.0,0.0,0.0,3.0,72.0,2.0,17.0,20.0,1521.0,economics
0.0,0.0,0.0,0.0,0.0,61.0,1.0,4.0,9.0,1413.0,economics
0.0,0.0,0.0,3.0,1.0,24.0,2.0,3.0,15.0,2214.0,economics
0.0,0.0,0.0,0.0,1.0,18.0,1.0,4.0,7.0,498.0,economics
0.0,0.0,0.0,0.0,2.0,17.0,6.0,0.0,9.0,1195.0,economics
0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,4.0,250.0,economics
0.0,0.0,0.0,3.0,3.0,5.0,3.0,0.0,11.0,1240.0,economics
0.0,0.0,0.0,15.0,8.0,16.0,6.0,3.0,20.0,2710.0,economics
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,400.0,economics
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,309.0,economics
0.0,0.0,0.0,0.0,0.0,3.0,17.0,0.0,3.0,420.0,economics
0.0,0.0,0.0,0.0,0.0,9.0,1.0,3.0,10.0,3559.0,economics
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,244.0,economics
0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,380.0,economics
0.0,0.0,0.0,1.0,1.0,136.0,2.0,0.0,21.0,2274.0,economics
0.0,0.0,0.0,0.0,5.0,8.0,11.0,4.0,29.0,2728.0,economics
0.0,0.0,0.0,15.0,0.0,5.0,1.0,2.0,9.0,647.0,economics
0.0,0.0,0.0,0.0,0.0,0.0,15.0,21.0,10.0,620.0,robotics
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,343.0,robotics
0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,3.0,347.0,robotics
0.0,0.0,0.0,1.0,1.0,0.0,1.0,30.0,12.0,1037.0,robotics
0.0,0.0,0.0,1.0,2.0,6.0,1.0,26.0,10.0,727.0,robotics
0.0,0.0,0.0,1.0,1.0,1.0,1.0,23.0,5.0,582.0,robotics
0.0,0.0,0.0,0.0,2.0,9.0,15.0,30.0,11.0,1208.0,robotics
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,438.0,robotics
0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,3.0,336.0,robotics
0.0,0.0,0.0,1.0,1.0,2.0,4.0,20.0,8.0,1568.0,robotics
0.0,0.0,0.0,1.0,1.0,0.0,1.0,46.0,8.0,654.0,robotics
0.0,0.0,0.0,1.0,2.0,0.0,2.0,27.0,7.0,398.0,robotics
0.0,0.0,0.0,1.0,4.0,1.0,4.0,21.0,17.0,1287.0,robotics
0.0,0.0,0.0,0.0,2.0,2.0,2.0,15.0,9.0,624.0,robotics
0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,5.0,182.0,robotics
0.0,0.0,0.0,0.0,2.0,0.0,2.0,12.0,9.0,454.0,robotics
0.0,0.0,292.0,1.0,0.0,0.0,5.0,20.0,2.0,255.0,robotics
0.0,0.0,0.0,32.0,8.0,4.0,6.0,35.0,11.0,787.0,robotics
0.0,0.0,0.0,1.0,0.0,4.0,0.0,36.0,9.0,783.0,robotics
0.0,0.0,0.0,0.0,2.0,0.0,9.0,57.0,24.0,3278.0,robotics
0.0,0.0,0.0,0.0,3.0,1.0,10.0,5.0,15.0,1028.0,robotics
0.0,0.0,0.0,1.0,1.0,3.0,8.0,36.0,5.0,480.0,robotics
0.0,0.0,0.0,0.0,4.0,3.0,8.0,49.0,19.0,1661.0,robotics
0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,5.0,519.0,robotics
0.0,0.0,0.0,0.0,1.0,3.0,1.0,4.0,6.0,387.0,robotics
0.0,0.0,0.0,1.0,4.0,0.0,4.0,22.0,7.0,1055.0,robotics
0.0,0.0,0.0,1.0,5.0,0.0,4.0,36.0,10.0,644.0,robotics
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,robotics
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,robotics
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,robotics
0.0,0.0,0.0,0.0,8.0,0.0,5.0,2.0,10.0,318.0,robotics
0.0,0.0,0.0,0.0,2.0,0.0,2.0,8.0,4.0,229.0,robotics
0.0,0.0,0.0,0.0,2.0,2.0,2.0,5.0,17.0,2021.0,robotics
0.0,0.0,0.0,1.0,1.0,0.0,1.0,23.0,5.0,370.0,robotics
0.0,0.0,0.0,16.0,0.0,1.0,0.0,6.0,8.0,921.0,robotics
0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,4.0,609.0,robotics
