@relation forum

@attribute beer_relationships_count real
@attribute anime_relationships_count real
@attribute fitness_relationships_count real
@attribute anime_keywords real
@attribute beer_keywords real
@attribute economics_keywords real
@attribute fitness_keywords real
@attribute robotics_keywords real
@attribute dbpedia_entities real
@attribute post_length real
@attribute topic {anime, beer, economics, fitness, robotics}

@data
0.0,0.0,0.0,0.018867924528301886,0.018867924528301886,0.09433962264150944,1.0,0.0,8.0,1114.0,fitness
0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,6.0,485.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,294.0,fitness
0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,1.0,0.0,8.0,536.0,fitness
0.0,0.0,0.0,0.0,0.047619047619047616,0.0,1.0,0.0,4.0,315.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,357.0,fitness
0.0,0.0,0.0,0.025,0.025,0.0,1.0,0.0,4.0,331.0,fitness
0.0,0.0,0.0,0.05263157894736842,0.0,0.0,1.0,0.0,3.0,303.0,fitness
0.0,0.0,0.0,0.0,0.0,0.16666666666666666,1.0,0.3333333333333333,3.0,639.0,fitness
0.0,0.0,0.0,0.043478260869565216,0.0,0.0,1.0,0.13043478260869565,5.0,433.0,fitness
0.0,0.0,0.0,0.020833333333333332,0.041666666666666664,0.0,1.0,0.0625,15.0,1108.0,fitness
0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,2.0,263.0,fitness
0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,5.0,495.0,fitness
0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,1.0,0.0,3.0,353.0,fitness
0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,4.0,427.0,fitness
0.0,0.0,1.0,0.0,0.15384615384615385,0.07692307692307693,1.0,0.0,6.0,1016.0,fitness
0.0,0.0,0.0,0.0,0.14285714285714285,0.047619047619047616,1.0,0.047619047619047616,10.0,432.0,fitness
0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.0,1.0,0.0,3.0,277.0,fitness
0.0,0.0,0.0,0.05263157894736842,0.0,0.0,1.0,0.0,1.0,249.0,fitness
0.0,0.0,0.0,0.0,0.0,0.15,1.0,0.15,6.0,423.0,fitness
0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,8.0,451.0,fitness
0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,1.0,0.0,12.0,891.0,fitness
0.0,0.0,0.0,0.02564102564102564,0.05128205128205128,1.0,0.7692307692307693,0.0,14.0,915.0,fitness
0.0,0.0,0.0,0.0,0.06666666666666667,0.0,1.0,0.06666666666666667,4.0,524.0,fitness
0.0,0.0,0.0,0.047619047619047616,0.0,0.0,1.0,0.0,4.0,509.0,fitness
0.0,0.0,0.0,0.046875,0.109375,0.28125,1.0,0.21875,26.0,2304.0,fitness
0.0,0.0,0.0,0.019230769230769232,0.1346153846153846,0.0,1.0,0.038461538461538464,14.0,696.0,fitness
0.0,0.0,0.0,0.0,0.07407407407407407,0.024691358024691357,1.0,0.012345679012345678,11.0,879.0,fitness
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,577.0,fitness
0.0,0.0,0.0,0.0,0.4375,0.0,1.0,0.0,3.0,380.0,fitness
0.0,0.0,0.0,0.02702702702702703,0.02702702702702703,0.0,1.0,0.05405405405405406,11.0,437.0,fitness
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,239.0,fitness
0.0,0.0,0.0,0.0,1.0,0.0,0.06451612903225806,0.0,7.0,392.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,481.0,fitness
0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.5,4.0,283.0,fitness
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,566.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,254.0,fitness
0.0,0.0,0.0,0.0,0.4,0.4,1.0,0.2,12.0,784.0,fitness
0.0,0.0,0.0,0.0,0.05,0.0,1.0,0.05,7.0,845.0,fitness
0.0,0.0,0.0,0.0,0.01818181818181818,0.0,1.0,0.0,11.0,365.0,fitness
0.0,0.0,0.0,0.05263157894736842,0.0,0.0,1.0,0.0,1.0,193.0,fitness
0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.0,1.0,0.0,3.0,238.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,380.0,fitness
0.0,0.0,0.0,0.0,1.0,0.8571428571428571,0.0,0.0,3.0,766.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,fitness
0.0,0.0,0.0,0.0,1.0,0.0625,0.9375,0.0625,20.0,1127.0,fitness
0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,4.0,473.0,fitness
0.0,0.0,1.0,0.00909090909090909,0.09090909090909091,0.20909090909090908,1.0,0.2,56.0,7619.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.0,fitness
0.0,0.0,0.0,0.047619047619047616,0.0,0.2857142857142857,1.0,0.0,4.0,320.0,fitness
0.0,0.0,0.0,1.0,0.5,0.5,0.25,0.0,4.0,697.0,fitness
0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,7.0,508.0,fitness
0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.0,2.0,284.0,fitness
0.0,0.0,0.0,0.0,1.0,0.0,0.041666666666666664,0.0,6.0,631.0,fitness
0.0,0.0,0.0,0.0,0.1,0.0,1.0,0.0,2.0,276.0,fitness
0.0,0.0,1.0,0.021739130434782608,0.021739130434782608,0.0,1.0,0.0,5.0,810.0,fitness
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,442.0,fitness
0.0,0.0,0.0,0.0,0.011235955056179775,0.011235955056179775,1.0,0.0,8.0,1195.0,fitness
0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,6.0,413.0,fitness
0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.6666666666666666,1.0,0.0,8.0,344.0,fitness
0.0,0.0,0.0,0.0,0.2222222222222222,1.0,0.6666666666666666,0.1111111111111111,9.0,471.0,fitness
0.0,0.0,0.0,0.037037037037037035,0.0,0.0,1.0,0.07407407407407407,9.0,621.0,fitness
0.0,0.0,0.0,0.0,0.25,0.0,0.25,1.0,3.0,296.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,281.0,fitness
0.0,0.0,0.0,0.0,1.0,0.0,0.43478260869565216,0.0,5.0,240.0,fitness
0.0,0.0,0.0,0.0,0.9,0.0,1.0,0.0,7.0,386.0,fitness
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,224.0,fitness
0.0,0.0,0.0,0.0,0.03333333333333333,0.1,1.0,0.03333333333333333,8.0,439.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,155.0,fitness
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,454.0,fitness
0.0,0.0,1.0,0.0,0.038461538461538464,0.0,1.0,0.0,7.0,636.0,fitness
0.0,0.0,0.0,0.0,0.03125,0.0,1.0,0.0,4.0,165.0,fitness
0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,2.0,328.0,fitness
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,433.0,fitness
0.0,0.0,1.0,0.0,0.0,0.05,1.0,0.0,5.0,659.0,fitness
0.0,0.0,0.0,0.034482758620689655,0.034482758620689655,0.034482758620689655,1.0,0.0,9.0,811.0,fitness
0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,2.0,154.0,fitness
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,210.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,763.0,fitness
0.0,0.0,0.0,0.0,1.0,0.043478260869565216,0.13043478260869565,0.0,7.0,332.0,fitness
0.0,0.0,0.0,0.0,1.0,0.018518518518518517,0.18518518518518517,0.0,11.0,626.0,fitness
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,273.0,fitness
0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.0,1.0,0.0,4.0,111.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,416.0,fitness
0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,3.0,329.0,fitness
0.0,0.0,1.0,0.0,0.0,0.05555555555555555,1.0,0.08333333333333333,8.0,1045.0,fitness
0.0,0.0,0.0,0.02631578947368421,0.05263157894736842,0.0,1.0,0.07894736842105263,9.0,555.0,fitness
0.0,0.0,0.0,0.05263157894736842,0.0,0.0,1.0,0.0,2.0,423.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,583.0,fitness
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,693.0,fitness
0.0,0.0,0.0,0.0,0.18518518518518517,0.037037037037037035,1.0,0.0,12.0,567.0,fitness
0.0,0.0,0.0,0.038461538461538464,0.0,0.0,1.0,0.0,8.0,668.0,fitness
0.0,0.0,1.0,0.02857142857142857,0.0,0.0,1.0,0.0,2.0,360.0,fitness
0.0,0.0,0.0,0.0,0.75,0.25,1.0,1.0,7.0,624.0,fitness
0.0,0.0,0.0,0.03389830508474576,0.01694915254237288,0.0,1.0,0.01694915254237288,9.0,650.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,277.0,fitness
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,1191.0,fitness
0.0,0.0,0.0,0.0,0.07547169811320754,0.018867924528301886,1.0,0.0,12.0,1890.0,fitness
0.0,0.0,0.0,0.05263157894736842,0.15789473684210525,0.3684210526315789,1.0,0.0,12.0,1193.0,fitness
0.0,0.0,0.0,0.0,0.06666666666666667,0.2,1.0,0.0,12.0,1109.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,fitness
0.0,0.0,0.0,0.0,0.09090909090909091,0.0,1.0,0.18181818181818182,5.0,860.0,fitness
0.0,0.0,0.0,0.0,0.07692307692307693,0.0,1.0,0.0,8.0,355.0,fitness
0.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,4.0,319.0,fitness
0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,4.0,747.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,2.0,278.0,fitness
0.0,0.0,1.0,0.0,0.4444444444444444,0.2222222222222222,1.0,0.0,12.0,1033.0,fitness
0.0,0.0,0.0,0.0,0.21212121212121213,0.09090909090909091,1.0,0.030303030303030304,20.0,2377.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,2.0,283.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,175.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,271.0,fitness
0.0,0.0,1.0,0.02564102564102564,0.0,0.0,1.0,0.07692307692307693,5.0,1156.0,fitness
0.0,0.0,0.0,0.021739130434782608,0.043478260869565216,0.0,1.0,0.0,7.0,385.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,fitness
0.0,0.0,1.0,0.022727272727272728,0.022727272727272728,0.0,1.0,0.0,7.0,719.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,222.0,fitness
0.0,0.0,0.0,0.011627906976744186,0.11627906976744186,0.13953488372093023,1.0,0.046511627906976744,25.0,2231.0,fitness
0.0,0.0,0.0,0.0,0.029411764705882353,0.29411764705882354,1.0,0.23529411764705882,14.0,1145.0,fitness
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,147.0,fitness
0.0,0.0,0.0,0.0,0.1,0.0,0.2,1.0,8.0,713.0,fitness
0.0,0.0,1.0,0.0,0.02702702702702703,0.16216216216216217,1.0,0.0,11.0,685.0,fitness
0.0,0.0,0.0,0.0,0.05263157894736842,0.3157894736842105,1.0,0.0,4.0,545.0,fitness
0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,1.0,0.043478260869565216,5.0,503.0,fitness
0.0,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,1.0,0.0,6.0,1164.0,fitness
0.0,0.0,0.0,0.0,0.0380952380952381,1.0,0.047619047619047616,0.0,17.0,1659.0,economics
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,463.0,economics
0.0,0.0,0.0,0.06818181818181818,0.045454545454545456,1.0,0.09090909090909091,0.045454545454545456,14.0,2059.0,economics
0.0,0.0,0.0,0.0,0.2222222222222222,0.05555555555555555,0.7777777777777778,1.0,9.0,729.0,economics
0.0,0.0,0.0,0.04285714285714286,0.0,1.0,0.0,0.0,11.0,1236.0,economics
0.0,0.0,0.0,0.0,0.0,1.0,0.07142857142857142,0.0,5.0,283.0,economics
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05555555555555555,10.0,1299.0,economics
0.0,0.0,0.0,0.0,0.2891566265060241,1.0,0.012048192771084338,0.0,14.0,2034.0,economics
0.0,0.0,0.0,0.0,0.02702702702702703,1.0,0.06756756756756757,0.0,16.0,1128.0,economics
0.0,0.0,0.0,0.0,0.08108108108108109,1.0,0.16216216216216217,0.10810810810810811,17.0,1525.0,economics
0.0,0.0,0.0,0.0,0.1044776119402985,1.0,0.029850746268656716,0.0,21.0,2531.0,economics
0.0,0.0,0.0,0.021739130434782608,0.09782608695652174,1.0,0.10869565217391304,0.010869565217391304,27.0,2874.0,economics
0.0,0.0,0.0,0.0,0.7777777777777778,1.0,0.5555555555555556,0.4444444444444444,15.0,2120.0,economics
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,293.0,economics
0.0,0.0,0.0,0.0,0.2,1.0,0.2,0.0,3.0,226.0,economics
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,1072.0,economics
0.0,0.0,0.0,0.0,0.08333333333333333,1.0,0.16666666666666666,0.0,7.0,1051.0,economics
0.0,0.0,0.0,0.003745318352059925,0.07116104868913857,1.0,0.052434456928838954,0.011235955056179775,46.0,4914.0,economics
0.0,0.0,0.0,0.0,0.5,1.0,0.09090909090909091,0.0,8.0,1422.0,economics
0.0,0.0,0.0,0.0,0.6,1.0,0.2,0.4,8.0,742.0,economics
0.0,0.0,0.0,0.0,0.1111111111111111,1.0,0.2222222222222222,0.16666666666666666,19.0,2343.0,economics
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,1975.0,economics
0.0,0.0,0.0,0.13333333333333333,0.06666666666666667,1.0,0.06666666666666667,0.0,5.0,792.0,economics
0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.2,9.0,746.0,economics
0.0,0.0,0.0,0.0,0.4166666666666667,1.0,0.3333333333333333,0.5833333333333334,9.0,1181.0,economics
0.0,0.0,0.0,0.0,0.023809523809523808,1.0,0.14285714285714285,0.0,20.0,1866.0,economics
0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,1.0,0.14285714285714285,0.42857142857142855,16.0,1738.0,economics
0.0,0.0,0.0,0.0,0.05454545454545454,1.0,0.07272727272727272,0.09090909090909091,23.0,2183.0,economics
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,289.0,economics
0.0,0.0,0.0,0.0,0.012345679012345678,1.0,0.18518518518518517,0.0,8.0,554.0,economics
0.0,0.0,0.0,0.1267605633802817,0.028169014084507043,1.0,0.014084507042253521,0.014084507042253521,13.0,858.0,economics
0.0,0.0,0.0,0.0,0.019801980198019802,1.0,0.0297029702970297,0.009900990099009901,32.0,2724.0,economics
0.0,0.0,0.0,0.0,0.2,0.2,1.0,0.0,9.0,1541.0,economics
0.0,0.0,0.0,0.0,0.05,1.0,0.075,0.025,18.0,1517.0,economics
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,325.0,economics
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.043478260869565216,9.0,904.0,economics
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,454.0,economics
0.0,0.0,0.0,0.0,0.05747126436781609,1.0,0.13793103448275862,0.0,12.0,944.0,economics
0.0,0.0,0.0,0.0,0.18181818181818182,1.0,0.36363636363636365,0.09090909090909091,7.0,998.0,economics
0.0,0.0,0.0,0.0,0.023809523809523808,1.0,0.30952380952380953,0.0,5.0,339.0,economics
0.0,0.0,0.0,0.08823529411764706,0.058823529411764705,1.0,0.0392156862745098,0.00980392156862745,29.0,3629.0,economics
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,606.0,economics
0.0,0.0,0.0,0.125,0.5,1.0,0.5,0.125,4.0,410.0,economics
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07142857142857142,5.0,1885.0,economics
0.0,0.0,0.0,0.0,0.038461538461538464,1.0,0.11538461538461539,0.5,9.0,609.0,economics
0.0,0.0,0.0,0.0,0.1595744680851064,1.0,0.0851063829787234,0.02127659574468085,31.0,2406.0,economics
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,3.0,233.0,economics
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,520.0,economics
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,4.0,1074.0,economics
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1116.0,economics
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,688.0,economics
0.0,0.0,1.0,0.868421052631579,0.21052631578947367,1.0,0.18421052631578946,0.15789473684210525,31.0,2424.0,economics
0.0,0.0,0.0,1.0,0.6,0.1,0.3,0.0,9.0,1346.0,economics
0.0,0.0,0.0,0.0,0.11428571428571428,1.0,0.2,0.05714285714285714,22.0,2861.0,economics
0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,1.0,0.18181818181818182,0.0,5.0,680.0,economics
0.0,0.0,0.0,1.0,0.06666666666666667,0.36666666666666664,0.016666666666666666,0.0,14.0,824.0,economics
0.0,0.0,0.0,0.0,0.05,1.0,0.4,0.1,6.0,1256.0,economics
0.0,0.0,0.0,0.047619047619047616,0.0,1.0,0.0,0.023809523809523808,5.0,995.0,economics
0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,7.0,687.0,economics
0.0,0.0,0.0,0.0,0.025974025974025976,1.0,0.012987012987012988,0.0,15.0,1671.0,economics
0.0,0.0,0.0,0.0,0.0672782874617737,1.0,0.05198776758409786,0.01834862385321101,66.0,6234.0,economics
0.0,0.0,0.0,0.2,0.8,0.2,1.0,0.4,18.0,2330.0,economics
0.0,0.0,0.0,0.2,0.2,1.0,0.0,0.0,5.0,524.0,economics
0.0,0.0,0.0,0.0,0.05555555555555555,1.0,0.05555555555555555,0.0,5.0,410.0,economics
0.0,0.0,0.0,0.0,0.019230769230769232,1.0,0.038461538461538464,0.07692307692307693,18.0,2534.0,economics
0.0,0.0,0.0,0.0425531914893617,0.0425531914893617,1.0,0.06382978723404255,0.02127659574468085,17.0,2096.0,economics
0.0,0.0,0.0,0.0,0.01098901098901099,1.0,0.01098901098901099,0.0,10.0,1149.0,economics
0.0,0.0,0.0,0.0,0.05504587155963303,1.0,0.045871559633027525,0.01834862385321101,25.0,1509.0,economics
0.0,0.0,0.0,0.0,0.05102040816326531,1.0,0.030612244897959183,0.01020408163265306,18.0,1538.0,economics
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,118.0,economics
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,economics
0.0,0.0,0.0,0.0,0.015625,1.0,0.015625,0.0,9.0,1877.0,economics
0.0,0.0,0.0,0.0,0.017142857142857144,1.0,0.045714285714285714,0.0,24.0,2556.0,economics
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05555555555555555,7.0,940.0,economics
0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,4.0,186.0,economics
0.0,0.0,0.0,0.0,0.02127659574468085,1.0,0.02127659574468085,0.0,7.0,607.0,economics
0.0,0.0,0.0,0.0,0.0,1.0,0.017857142857142856,0.05357142857142857,9.0,729.0,economics
0.0,0.0,0.0,0.0,0.03546099290780142,1.0,0.05673758865248227,0.0070921985815602835,29.0,4754.0,economics
0.0,0.0,0.0,0.0,0.0,1.0,0.07692307692307693,0.0,5.0,546.0,economics
0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,3.0,740.0,economics
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,595.0,economics
0.0,0.0,0.0,0.1896551724137931,0.1724137931034483,1.0,0.08620689655172414,0.06896551724137931,22.0,2676.0,economics
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,570.0,economics
0.0,0.0,0.0,0.0,0.02564102564102564,1.0,0.02564102564102564,0.0,14.0,2134.0,economics
0.0,0.0,0.0,0.0,0.01694915254237288,1.0,0.0,0.0,11.0,562.0,economics
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,118.0,economics
0.0,0.0,0.0,0.05405405405405406,0.02702702702702703,0.21621621621621623,1.0,0.0,9.0,974.0,economics
0.0,0.0,0.0,0.24561403508771928,0.03508771929824561,1.0,0.21052631578947367,0.017543859649122806,24.0,3119.0,economics
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,243.0,economics
0.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.14285714285714285,0.0,5.0,432.0,economics
0.0,0.0,0.0,0.0,0.0,1.0,0.024390243902439025,0.0975609756097561,10.0,1071.0,economics
0.0,0.0,0.0,0.3076923076923077,0.0,1.0,0.038461538461538464,0.0,12.0,950.0,economics
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,433.0,economics
0.0,0.0,0.0,0.125,0.625,1.0,1.0,0.25,12.0,1018.0,economics
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,924.0,economics
0.0,0.0,0.0,0.08333333333333333,0.0,1.0,0.08333333333333333,0.0,10.0,1441.0,economics
0.0,0.0,0.0,0.0,0.18181818181818182,1.0,0.18181818181818182,0.22727272727272727,8.0,827.0,economics
0.0,0.0,0.0,0.8333333333333334,0.2916666666666667,1.0,0.20833333333333334,0.041666666666666664,33.0,4159.0,economics
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,792.0,economics
0.0,0.0,0.0,0.0,0.058823529411764705,1.0,0.058823529411764705,0.0,11.0,1489.0,economics
0.0,0.0,0.0,0.0,0.0625,1.0,0.041666666666666664,0.0,14.0,1342.0,economics
0.0,0.0,0.0,0.0,0.07142857142857142,1.0,0.21428571428571427,0.0,5.0,677.0,economics
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,429.0,economics
0.0,0.0,0.0,0.0,0.0,1.0,0.02631578947368421,0.02631578947368421,9.0,1481.0,economics
0.0,0.0,0.0,0.0,0.07407407407407407,1.0,0.018518518518518517,0.037037037037037035,13.0,1113.0,economics
0.0,0.0,1.0,0.04878048780487805,0.04878048780487805,1.0,0.04878048780487805,0.0,16.0,1456.0,economics
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,382.0,economics
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,7.0,994.0,economics
0.0,0.0,0.0,0.0,0.03125,1.0,0.265625,0.0,19.0,1791.0,economics
0.0,0.0,0.0,0.0,0.2727272727272727,1.0,0.45454545454545453,0.45454545454545453,10.0,1533.0,economics
0.0,0.0,0.0,0.0,0.627906976744186,1.0,0.27906976744186046,0.0,14.0,1704.0,economics
0.0,0.0,0.0,0.0,0.05660377358490566,1.0,0.03773584905660377,0.07547169811320754,17.0,2242.0,economics
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,164.0,economics
0.0,0.0,0.0,0.0,1.0,0.45454545454545453,0.0,0.0,7.0,444.0,economics
0.0,0.0,0.0,0.0,1.0,0.7777777777777778,0.0,0.0,6.0,710.0,economics
0.0,0.0,0.0,0.0,0.044444444444444446,1.0,0.08888888888888889,0.0,13.0,2087.0,economics
0.0,0.0,0.0,0.0,0.125,1.0,0.0,0.0,8.0,1278.0,economics
0.0,0.0,0.0,0.0,0.2222222222222222,1.0,0.2222222222222222,0.0,6.0,560.0,economics
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1040.0,economics
0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.3333333333333333,0.0,3.0,765.0,economics
0.0,0.0,0.0,0.015384615384615385,0.06923076923076923,1.0,0.13846153846153847,0.007692307692307693,38.0,7177.0,economics
0.0,0.0,0.0,0.0,0.0,1.0,0.05263157894736842,0.0,2.0,311.0,economics
0.0,0.0,0.0,0.0,0.0,1.0,0.017857142857142856,0.0,6.0,579.0,economics
0.0,0.0,0.0,0.1111111111111111,0.4444444444444444,1.0,0.6666666666666666,0.3333333333333333,19.0,2152.0,economics
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,647.0,economics
0.0,0.0,0.0,0.0,0.08333333333333333,1.0,0.125,0.08333333333333333,12.0,1551.0,economics
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1274.0,economics
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,748.0,economics
0.0,0.0,0.0,0.16666666666666666,0.1111111111111111,1.0,0.16666666666666666,0.0,15.0,1190.0,economics
0.0,0.0,0.0,0.0,0.07407407407407407,1.0,0.07407407407407407,0.0,19.0,3019.0,economics
0.0,0.0,0.0,0.024390243902439025,0.1951219512195122,1.0,0.07317073170731707,0.12195121951219512,25.0,3158.0,economics
0.0,0.0,0.0,0.0,0.26666666666666666,0.9333333333333333,1.0,0.0,17.0,2148.0,economics
0.0,0.0,0.0,0.0,0.0,1.0,0.06666666666666667,0.009523809523809525,27.0,4408.0,economics
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,408.0,economics
0.0,0.0,0.0,0.0,0.1016949152542373,1.0,0.06779661016949153,0.0,9.0,935.0,economics
0.0,0.0,0.0,0.0,0.05714285714285714,0.05714285714285714,1.0,0.0,7.0,492.0,economics
0.0,0.0,0.0,0.0,0.05555555555555555,1.0,0.05555555555555555,0.0,5.0,302.0,economics
0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,7.0,702.0,economics
0.0,0.0,0.0,0.0,0.022727272727272728,1.0,0.022727272727272728,0.0,11.0,917.0,economics
0.0,0.0,0.0,0.0,0.11214953271028037,1.0,0.037383177570093455,0.0,27.0,4691.0,economics
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,195.0,economics
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.21428571428571427,18.0,834.0,economics
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.01694915254237288,14.0,1799.0,economics
0.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,7.0,613.0,economics
0.0,0.0,0.0,0.0,0.028846153846153848,1.0,0.028846153846153848,0.08653846153846154,24.0,2609.0,economics
0.0,0.0,0.0,0.0,0.05172413793103448,1.0,0.05172413793103448,0.0,12.0,1501.0,economics
0.0,0.0,0.0,0.041666666666666664,0.9583333333333334,0.625,1.0,0.125,30.0,3732.0,economics
0.0,0.0,0.0,0.0,0.2,1.0,0.2,0.0,21.0,2012.0,economics
